Province_State,Country,Last_Update,Confirmed,Deaths,Recovered,Province_State,Lat,Lon
"Branch, Michigan",US,2020-07-23,303,2,0,"Branch, Michigan",41.91600556,-85.05929476
"Brantley, Georgia",US,2020-07-23,181,3,0,"Brantley, Georgia",31.19576557,-81.97743999
"Braxton, West Virginia",US,2020-07-23,7,0,0,"Braxton, West Virginia",38.70036159,-80.72011184
"Brazoria, Texas",US,2020-07-23,5068,34,0,"Brazoria, Texas",29.18757369,-95.44563172
"Brazos, Texas",US,2020-07-23,3442,42,0,"Brazos, Texas",30.663644800000004,-96.30205577
"Breathitt, Kentucky",US,2020-07-23,18,0,0,"Breathitt, Kentucky",37.52333168,-83.31959161
"Breckinridge, Kentucky",US,2020-07-23,38,2,0,"Breckinridge, Kentucky",37.77377239,-86.42885017
"Bremer, Iowa",US,2020-07-23,147,7,0,"Bremer, Iowa",42.77461496,-92.31795937
"Brevard, Florida",US,2020-07-23,4561,58,0,"Brevard, Florida",28.29409504,-80.73091022
"Brewster, Texas",US,2020-07-23,162,1,0,"Brewster, Texas",29.81008251,-103.25203259999999
"Briscoe, Texas",US,2020-07-23,9,1,0,"Briscoe, Texas",34.53026962,-101.2084947
"Bristol, Massachusetts",US,2020-07-23,8761,615,0,"Bristol, Massachusetts",41.79228404,-71.10872211
"Bristol, Rhode Island",US,2020-07-23,290,0,0,"Bristol, Rhode Island",41.71018079,-71.28652315
"Bristol, Virginia",US,2020-07-23,27,0,0,"Bristol, Virginia",36.616302399999995,-82.16359122
"Bristol Bay, Alaska",US,2020-07-23,6,0,0,"Bristol Bay, Alaska",58.74513976,-156.701064
"Broadwater, Montana",US,2020-07-23,9,0,0,"Broadwater, Montana",46.33277565,-111.49558130000001
"Brooke, West Virginia",US,2020-07-23,40,0,0,"Brooke, West Virginia",40.27367263,-80.57915332
"Brookings, South Dakota",US,2020-07-23,107,0,0,"Brookings, South Dakota",44.36974375,-96.79079945
"Brooks, Georgia",US,2020-07-23,293,12,0,"Brooks, Georgia",30.83922642,-83.58303423
"Brooks, Texas",US,2020-07-23,57,0,0,"Brooks, Texas",27.03103197,-98.21808402
"Broome, New York",US,2020-07-23,930,62,0,"Broome, New York",42.15903158,-75.81326086
"Broomfield, Colorado",US,2020-07-23,371,32,0,"Broomfield, Colorado",39.95998787,-105.0566324
"Broward, Florida",US,2020-07-23,43747,529,0,"Broward, Florida",26.15184651,-80.48725556
"Brown, Illinois",US,2020-07-23,11,0,0,"Brown, Illinois",39.96209138,-90.75068024
"Brown, Indiana",US,2020-07-23,58,1,0,"Brown, Indiana",39.19605589,-86.22868909
"Brown, Kansas",US,2020-07-23,27,0,0,"Brown, Kansas",39.82652589,-95.56421698
"Brown, Minnesota",US,2020-07-23,61,2,0,"Brown, Minnesota",44.24205652,-94.72562874
"Brown, Nebraska",US,2020-07-23,0,0,0,"Brown, Nebraska",42.43018907,-99.92904055
"Brown, Ohio",US,2020-07-23,76,1,0,"Brown, Ohio",38.93416837,-83.86788395
"Brown, South Dakota",US,2020-07-23,369,2,0,"Brown, South Dakota",45.58994323,-98.35165355
"Brown, Texas",US,2020-07-23,299,13,0,"Brown, Texas",31.77430356,-98.99907113
"Brown, Wisconsin",US,2020-07-23,3629,47,0,"Brown, Wisconsin",44.452655299999996,-88.00411844
"Brule, South Dakota",US,2020-07-23,38,0,0,"Brule, South Dakota",43.71756379,-99.08118954
"Brunswick, North Carolina",US,2020-07-23,992,12,0,"Brunswick, North Carolina",34.070565,-78.22814204
"Brunswick, Virginia",US,2020-07-23,162,1,0,"Brunswick, Virginia",36.76366949,-77.8593436
"Bryan, Georgia",US,2020-07-23,396,6,0,"Bryan, Georgia",32.00979311,-81.44002948
"Bryan, Oklahoma",US,2020-07-23,259,1,0,"Bryan, Oklahoma",33.96472458,-96.25903472
"Buchanan, Iowa",US,2020-07-23,81,1,0,"Buchanan, Iowa",42.4709188,-91.83510825
"Buchanan, Missouri",US,2020-07-23,997,9,0,"Buchanan, Missouri",39.65816401,-94.80138942
"Buchanan, Virginia",US,2020-07-23,61,0,0,"Buchanan, Virginia",37.26818323,-82.03749726
"Buckingham, Virginia",US,2020-07-23,587,6,0,"Buckingham, Virginia",37.57242268,-78.52518834
"Bucks, Pennsylvania",US,2020-07-23,6513,573,0,"Bucks, Pennsylvania",40.33682119,-75.10836643
"Buena Vista, Iowa",US,2020-07-23,1760,12,0,"Buena Vista, Iowa",42.73545875,-95.15100162
"Buena Vista, Virginia",US,2020-07-23,36,0,0,"Buena Vista, Virginia",37.73484642,-79.35296097
"Buffalo, Nebraska",US,2020-07-23,253,1,0,"Buffalo, Nebraska",40.85486962,-99.07500296
"Buffalo, South Dakota",US,2020-07-23,105,3,0,"Buffalo, South Dakota",44.07657829,-99.20814467
"Buffalo, Wisconsin",US,2020-07-23,28,2,0,"Buffalo, Wisconsin",44.37835084,-91.75332578
"Bullitt, Kentucky",US,2020-07-23,221,4,0,"Bullitt, Kentucky",37.97162523,-85.68955617
"Bulloch, Georgia",US,2020-07-23,834,8,0,"Bulloch, Georgia",32.39577406,-81.74811421
"Bullock, Alabama",US,2020-07-23,402,11,0,"Bullock, Alabama",32.10030533,-85.71265535
"Buncombe, North Carolina",US,2020-07-23,1248,42,0,"Buncombe, North Carolina",35.61113393,-82.53305
"Bureau, Illinois",US,2020-07-23,62,2,0,"Bureau, Illinois",41.40385234,-89.5283051
"Burke, Georgia",US,2020-07-23,270,7,0,"Burke, Georgia",33.05917989,-81.99928721
"Burke, North Carolina",US,2020-07-23,1360,24,0,"Burke, North Carolina",35.74989637,-81.70755735
"Burke, North Dakota",US,2020-07-23,11,0,0,"Burke, North Dakota",48.79094471,-102.51821170000001
"Burleigh, North Dakota",US,2020-07-23,633,2,0,"Burleigh, North Dakota",46.97847375,-100.46452140000001
"Burleson, Texas",US,2020-07-23,201,0,0,"Burleson, Texas",30.49273808,-96.62158484
"Burlington, New Jersey",US,2020-07-23,5490,467,0,"Burlington, New Jersey",39.87681124,-74.66927768
"Burnet, Texas",US,2020-07-23,361,6,0,"Burnet, Texas",30.78801353,-98.181887
"Burnett, Wisconsin",US,2020-07-23,6,1,0,"Burnett, Wisconsin",45.86303537,-92.36711412
"Burt, Nebraska",US,2020-07-23,17,0,0,"Burt, Nebraska",41.85056773,-96.32605633
"Butler, Alabama",US,2020-07-23,693,33,0,"Butler, Alabama",31.75300095,-86.68057478
"Butler, Iowa",US,2020-07-23,87,2,0,"Butler, Iowa",42.73172833,-92.79015971
"Butler, Kansas",US,2020-07-23,138,0,0,"Butler, Kansas",37.78134351,-96.83878537
"Butler, Kentucky",US,2020-07-23,283,14,0,"Butler, Kentucky",37.20946153,-86.68748787
"Butler, Missouri",US,2020-07-23,154,0,0,"Butler, Missouri",36.71462476,-90.40421163
"Butler, Nebraska",US,2020-07-23,53,0,0,"Butler, Nebraska",41.22703692,-97.13106306
"Butler, Ohio",US,2020-07-23,2230,52,0,"Butler, Ohio",39.44012838,-84.57388716
"Butler, Pennsylvania",US,2020-07-23,513,14,0,"Butler, Pennsylvania",40.91152759,-79.91351055
"Butte, California",US,2020-07-23,683,5,0,"Butte, California",39.66727762,-121.6005252
"Butte, South Dakota",US,2020-07-23,7,1,0,"Butte, South Dakota",44.90608745,-103.5079318
"Butts, Georgia",US,2020-07-23,379,36,0,"Butts, Georgia",33.283094500000004,-83.95435040000002
"Cabarrus, North Carolina",US,2020-07-23,2028,35,0,"Cabarrus, North Carolina",35.3877799,-80.55267168
"Cabell, West Virginia",US,2020-07-23,229,2,0,"Cabell, West Virginia",38.42424062,-82.23855912
"Cabo Rojo, Puerto Rico",US,2020-07-23,142,0,0,"Cabo Rojo, Puerto Rico",18.040993,-67.154391
"Caddo, Louisiana",US,2020-07-23,5254,263,0,"Caddo, Louisiana",32.57991587,-93.88375652
"Caddo, Oklahoma",US,2020-07-23,236,11,0,"Caddo, Oklahoma",35.17364557,-98.37534464
"Caguas, Puerto Rico",US,2020-07-23,439,0,0,"Caguas, Puerto Rico",18.211615,-66.050779
"Calaveras, California",US,2020-07-23,94,1,0,"Calaveras, California",38.20537103,-120.55291299999999
"Calcasieu, Louisiana",US,2020-07-23,4742,92,0,"Calcasieu, Louisiana",30.22931235,-93.35400434
"Caldwell, Kentucky",US,2020-07-23,41,0,0,"Caldwell, Kentucky",37.14749129,-87.86948214
"Caldwell, Louisiana",US,2020-07-23,166,1,0,"Caldwell, Louisiana",32.0902519,-92.11752148
"Caldwell, Missouri",US,2020-07-23,24,1,0,"Caldwell, Missouri",39.65620858,-93.98308093
"Caldwell, North Carolina",US,2020-07-23,835,9,0,"Caldwell, North Carolina",35.95204977,-81.54799522
"Caldwell, Texas",US,2020-07-23,904,7,0,"Caldwell, Texas",29.83668859,-97.61814775
"Caledonia, Vermont",US,2020-07-23,25,0,0,"Caledonia, Vermont",44.46548598,-72.10314651
"Calhoun, Alabama",US,2020-07-23,870,6,0,"Calhoun, Alabama",33.77483727,-85.82630386
"Calhoun, Arkansas",US,2020-07-23,8,0,0,"Calhoun, Arkansas",33.55598792,-92.49974403
"Calhoun, Florida",US,2020-07-23,230,7,0,"Calhoun, Florida",30.40666734,-85.19394153
"Calhoun, Georgia",US,2020-07-23,178,6,0,"Calhoun, Georgia",31.53169785,-84.62725131
"Calhoun, Illinois",US,2020-07-23,3,0,0,"Calhoun, Illinois",39.16840183,-90.66330078
"Calhoun, Iowa",US,2020-07-23,71,2,0,"Calhoun, Iowa",42.38521079,-94.64046046
"Calhoun, Michigan",US,2020-07-23,676,39,0,"Calhoun, Michigan",42.24633834,-85.00493569
"Calhoun, Mississippi",US,2020-07-23,303,5,0,"Calhoun, Mississippi",33.93683395,-89.33686647
"Calhoun, South Carolina",US,2020-07-23,233,3,0,"Calhoun, South Carolina",33.66926881,-80.77722168
"Calhoun, Texas",US,2020-07-23,277,3,0,"Calhoun, Texas",28.47048236,-96.61633945
"Calhoun, West Virginia",US,2020-07-23,5,0,0,"Calhoun, West Virginia",38.84315422,-81.11934872
"Callahan, Texas",US,2020-07-23,37,2,0,"Callahan, Texas",32.29760619,-99.37326312
"Callaway, Missouri",US,2020-07-23,83,1,0,"Callaway, Missouri",38.83674754,-91.92186505
"Calloway, Kentucky",US,2020-07-23,139,2,0,"Calloway, Kentucky",36.62093411,-88.2731593
"Calumet, Wisconsin",US,2020-07-23,192,2,0,"Calumet, Wisconsin",44.0816316,-88.21780273
"Calvert, Maryland",US,2020-07-23,503,27,0,"Calvert, Maryland",38.53961642,-76.56820632
"Camas, Idaho",US,2020-07-23,1,0,0,"Camas, Idaho",43.46665742,-114.8065892
"Cambria, Pennsylvania",US,2020-07-23,182,3,0,"Cambria, Pennsylvania",40.49527404,-78.71377428
"Camden, Georgia",US,2020-07-23,423,3,0,"Camden, Georgia",30.92951916,-81.66601818
"Camden, Missouri",US,2020-07-23,139,2,0,"Camden, Missouri",38.02199522,-92.76083747
"Camden, New Jersey",US,2020-07-23,7888,563,0,"Camden, New Jersey",39.80343818,-74.96388753
"Camden, North Carolina",US,2020-07-23,48,2,0,"Camden, North Carolina",36.33804939,-76.15568396
"Cameron, Louisiana",US,2020-07-23,147,0,0,"Cameron, Louisiana",29.87592238,-93.19310676
"Cameron, Pennsylvania",US,2020-07-23,5,0,0,"Cameron, Pennsylvania",41.43625568,-78.20376845
"Cameron, Texas",US,2020-07-23,6520,126,0,"Cameron, Texas",26.14524221,-97.48140372
"Camp, Texas",US,2020-07-23,175,2,0,"Camp, Texas",32.97195142,-94.97790104
"Campbell, Kentucky",US,2020-07-23,421,13,0,"Campbell, Kentucky",38.94384345,-84.37875208
"Campbell, South Dakota",US,2020-07-23,1,0,0,"Campbell, South Dakota",45.77074915,-100.0510181
"Campbell, Tennessee",US,2020-07-23,106,1,0,"Campbell, Tennessee",36.40355516,-84.15108559999999
"Campbell, Virginia",US,2020-07-23,89,1,0,"Campbell, Virginia",37.20553386,-79.09678609
"Campbell, Wyoming",US,2020-07-23,96,0,0,"Campbell, Wyoming",44.24886082,-105.54744040000001
"Camuy, Puerto Rico",US,2020-07-23,70,0,0,"Camuy, Puerto Rico",18.418578,-66.860206
"Canadian, Oklahoma",US,2020-07-23,717,4,0,"Canadian, Oklahoma",35.5426055,-97.98465569
"Candler, Georgia",US,2020-07-23,143,1,0,"Candler, Georgia",32.40209349,-82.07702563
"Cannon, Tennessee",US,2020-07-23,78,0,0,"Cannon, Tennessee",35.80990797,-86.05738983
"Canovanas, Puerto Rico",US,2020-07-23,228,0,0,"Canovanas, Puerto Rico",18.328802,-65.887612
"Canyon, Idaho",US,2020-07-23,3598,22,0,"Canyon, Idaho",43.61970148,-116.70954990000001
"Cape Girardeau, Missouri",US,2020-07-23,496,3,0,"Cape Girardeau, Missouri",37.38489388,-89.6843587
"Cape May, New Jersey",US,2020-07-23,762,85,0,"Cape May, New Jersey",39.15008829,-74.80170244
"Carbon, Montana",US,2020-07-23,42,0,0,"Carbon, Montana",45.22850116,-109.0274047
"Carbon, Pennsylvania",US,2020-07-23,335,28,0,"Carbon, Pennsylvania",40.91545395,-75.7068525
"Carbon, Wyoming",US,2020-07-23,49,0,0,"Carbon, Wyoming",41.69357844,-106.9326084
"Caribou, Idaho",US,2020-07-23,21,0,0,"Caribou, Idaho",42.77149116,-111.5597683
"Carlisle, Kentucky",US,2020-07-23,16,1,0,"Carlisle, Kentucky",36.85372876,-88.96692220000001
"Carlton, Minnesota",US,2020-07-23,107,0,0,"Carlton, Minnesota",46.59180601,-92.67601019
"Carolina, Puerto Rico",US,2020-07-23,647,0,0,"Carolina, Puerto Rico",18.374986,-65.95683100000001
"Caroline, Maryland",US,2020-07-23,368,3,0,"Caroline, Maryland",38.87172293,-75.82904158
"Caroline, Virginia",US,2020-07-23,163,4,0,"Caroline, Virginia",38.02679129,-77.34901405
"Carroll, Arkansas",US,2020-07-23,294,6,0,"Carroll, Arkansas",36.34038560000001,-93.54270261
"Carroll, Georgia",US,2020-07-23,1414,42,0,"Carroll, Georgia",33.58138199,-85.07976677
"Carroll, Illinois",US,2020-07-23,24,2,0,"Carroll, Illinois",42.06823429,-89.93395545
"Carroll, Indiana",US,2020-07-23,120,2,0,"Carroll, Indiana",40.580783200000006,-86.56198812
"Carroll, Iowa",US,2020-07-23,148,1,0,"Carroll, Iowa",42.03617207,-94.86032705
"Carroll, Kentucky",US,2020-07-23,128,2,0,"Carroll, Kentucky",38.66599534,-85.12601074
"Carroll, Maryland",US,2020-07-23,1311,116,0,"Carroll, Maryland",39.56453592,-77.02373735
"Carroll, Mississippi",US,2020-07-23,225,11,0,"Carroll, Mississippi",33.44834567,-89.91994479
"Carroll, Missouri",US,2020-07-23,53,0,0,"Carroll, Missouri",39.42762566,-93.50626255
"Carroll, New Hampshire",US,2020-07-23,76,1,0,"Carroll, New Hampshire",43.87498583,-71.20430216
"Carroll, Ohio",US,2020-07-23,90,4,0,"Carroll, Ohio",40.5789686,-81.09178213
"Carroll, Tennessee",US,2020-07-23,90,2,0,"Carroll, Tennessee",35.97366108,-88.45189331
"Carroll, Virginia",US,2020-07-23,281,10,0,"Carroll, Virginia",36.73066666,-80.73455942
"Carson, Texas",US,2020-07-23,10,0,0,"Carson, Texas",35.40365929,-101.35426690000001
"Carson City, Nevada",US,2020-07-23,260,7,0,"Carson City, Nevada",39.15509045,-119.7480219
"Carter, Kentucky",US,2020-07-23,75,1,0,"Carter, Kentucky",38.31690743,-83.05092385
"Carter, Missouri",US,2020-07-23,9,1,0,"Carter, Missouri",36.94160441,-90.96051322
"Carter, Oklahoma",US,2020-07-23,231,3,0,"Carter, Oklahoma",34.25103751,-97.28552485
"Carter, Tennessee",US,2020-07-23,225,2,0,"Carter, Tennessee",36.28969086,-82.12588974
"Carteret, North Carolina",US,2020-07-23,188,5,0,"Carteret, North Carolina",34.8932941,-76.54120135
"Carver, Minnesota",US,2020-07-23,602,2,0,"Carver, Minnesota",44.82017001,-93.80099179999999
"Cascade, Montana",US,2020-07-23,81,2,0,"Cascade, Montana",47.30797024,-111.3467922
"Casey, Kentucky",US,2020-07-23,122,7,0,"Casey, Kentucky",37.32533118,-84.92726209
"Cass, Illinois",US,2020-07-23,160,11,0,"Cass, Illinois",39.96991073,-90.24734436
"Cass, Indiana",US,2020-07-23,1677,9,0,"Cass, Indiana",40.76135835,-86.34830753
"Cass, Iowa",US,2020-07-23,30,0,0,"Cass, Iowa",41.33149454,-94.92792482
"Cass, Michigan",US,2020-07-23,237,8,0,"Cass, Michigan",41.91522292,-85.99405727
"Cass, Minnesota",US,2020-07-23,33,2,0,"Cass, Minnesota",46.95043611,-94.32603968
"Cass, Missouri",US,2020-07-23,349,8,0,"Cass, Missouri",38.64789422,-94.353399
"Cass, Nebraska",US,2020-07-23,125,1,0,"Cass, Nebraska",40.90899107,-96.13971217
"Cass, North Dakota",US,2020-07-23,2715,75,0,"Cass, North Dakota",46.93201724,-97.24447190000001
"Cass, Texas",US,2020-07-23,96,3,0,"Cass, Texas",33.07499881,-94.34646905
"Cassia, Idaho",US,2020-07-23,383,1,0,"Cassia, Idaho",42.28347888,-113.6012409
"Castro, Texas",US,2020-07-23,146,1,0,"Castro, Texas",34.53016752,-102.2617243
"Caswell, North Carolina",US,2020-07-23,168,2,0,"Caswell, North Carolina",36.39312665,-79.33353281
"Catahoula, Louisiana",US,2020-07-23,235,3,0,"Catahoula, Louisiana",31.66778967,-91.84526385
"Catano, Puerto Rico",US,2020-07-23,102,0,0,"Catano, Puerto Rico",18.437269,-66.14330600000001
"Catawba, North Carolina",US,2020-07-23,1574,17,0,"Catawba, North Carolina",35.66211129,-81.2132617
"Catoosa, Georgia",US,2020-07-23,423,8,0,"Catoosa, Georgia",34.89872298,-85.13757014
"Catron, New Mexico",US,2020-07-23,4,1,0,"Catron, New Mexico",33.91514144,-108.4046587
"Cattaraugus, New York",US,2020-07-23,147,6,0,"Cattaraugus, New York",42.24778241,-78.67923096
"Cavalier, North Dakota",US,2020-07-23,25,0,0,"Cavalier, North Dakota",48.77286211,-98.46685243
"Cayey, Puerto Rico",US,2020-07-23,138,0,0,"Cayey, Puerto Rico",18.102851,-66.14914
"Cayuga, New York",US,2020-07-23,134,2,0,"Cayuga, New York",42.91261714,-76.55731592
"Cecil, Maryland",US,2020-07-23,570,30,0,"Cecil, Maryland",39.56647682,-75.94627411
"Cedar, Iowa",US,2020-07-23,104,1,0,"Cedar, Iowa",41.77233777,-91.13246684
"Cedar, Missouri",US,2020-07-23,29,0,0,"Cedar, Missouri",37.72391475,-93.85445441
"Cedar, Nebraska",US,2020-07-23,20,0,0,"Cedar, Nebraska",42.598885100000004,-97.25311951
"Ceiba, Puerto Rico",US,2020-07-23,43,0,0,"Ceiba, Puerto Rico",18.251818,-65.666416
"Central Utah, Utah",US,2020-07-23,312,1,0,"Central Utah, Utah",39.37231946,-111.5758676
"Centre, Pennsylvania",US,2020-07-23,299,9,0,"Centre, Pennsylvania",40.92058903,-77.82200624
"Cerro Gordo, Iowa",US,2020-07-23,473,16,0,"Cerro Gordo, Iowa",43.08177563,-93.2612239
"Chaffee, Colorado",US,2020-07-23,220,19,0,"Chaffee, Colorado",38.74745778,-106.19265729999998
"Chambers, Alabama",US,2020-07-23,748,34,0,"Chambers, Alabama",32.91360079,-85.39072749
"Chambers, Texas",US,2020-07-23,756,5,0,"Chambers, Texas",29.70972016,-94.67154501
"Champaign, Illinois",US,2020-07-23,1293,17,0,"Champaign, Illinois",40.13919438,-88.20046615
"Champaign, Ohio",US,2020-07-23,77,1,0,"Champaign, Ohio",40.13923427,-83.76875242
"Chariton, Missouri",US,2020-07-23,12,0,0,"Chariton, Missouri",39.51499357,-92.9629191
"Charles, Maryland",US,2020-07-23,1659,90,0,"Charles, Maryland",38.51092331,-76.98580666
"Charles City, Virginia",US,2020-07-23,45,3,0,"Charles City, Virginia",37.35358063,-77.05634116
"Charles Mix, South Dakota",US,2020-07-23,98,0,0,"Charles Mix, South Dakota",43.20660134,-98.58856175
"Charleston, South Carolina",US,2020-07-23,9968,117,0,"Charleston, South Carolina",32.82487866,-79.96512315
"Charlevoix, Michigan",US,2020-07-23,42,2,0,"Charlevoix, Michigan",45.37790017,-85.19614053
"Charlotte, Florida",US,2020-07-23,1536,82,0,"Charlotte, Florida",26.90131002,-81.92949121
"Charlotte, Virginia",US,2020-07-23,42,0,0,"Charlotte, Virginia",37.01909701,-78.66314092
"Charlottesville, Virginia",US,2020-07-23,371,8,0,"Charlottesville, Virginia",38.03527919,-78.48569588
"Charlton, Georgia",US,2020-07-23,207,2,0,"Charlton, Georgia",30.78371028,-82.13951596
"Chase, Kansas",US,2020-07-23,6,0,0,"Chase, Kansas",38.30292938,-96.59563862
"Chase, Nebraska",US,2020-07-23,4,0,0,"Chase, Nebraska",40.523719799999995,-101.69780259999999
"Chatham, Georgia",US,2020-07-23,3723,43,0,"Chatham, Georgia",32.00043026,-81.12489526
"Chatham, North Carolina",US,2020-07-23,1124,47,0,"Chatham, North Carolina",35.70394416,-79.25541492
"Chattahoochee, Georgia",US,2020-07-23,504,1,0,"Chattahoochee, Georgia",32.34341231,-84.78809239
"Chattooga, Georgia",US,2020-07-23,101,2,0,"Chattooga, Georgia",34.47197698,-85.34535662
"Chautauqua, Kansas",US,2020-07-23,5,0,0,"Chautauqua, Kansas",37.14994405,-96.2454192
"Chautauqua, New York",US,2020-07-23,210,7,0,"Chautauqua, New York",42.22769210000001,-79.36691763
"Chaves, New Mexico",US,2020-07-23,229,4,0,"Chaves, New Mexico",33.36406072,-104.4665365
"Cheatham, Tennessee",US,2020-07-23,382,4,0,"Cheatham, Tennessee",36.26136216,-87.08903581
"Cheboygan, Michigan",US,2020-07-23,32,2,0,"Cheboygan, Michigan",45.44787015,-84.50122149
"Chelan, Washington",US,2020-07-23,818,6,0,"Chelan, Washington",47.87046092,-120.6173956
"Chemung, New York",US,2020-07-23,156,2,0,"Chemung, New York",42.13891056,-76.7638805
"Chenango, New York",US,2020-07-23,191,6,0,"Chenango, New York",42.49430041,-75.60887553
"Cherokee, Alabama",US,2020-07-23,174,7,0,"Cherokee, Alabama",34.17805983,-85.60638968
"Cherokee, Georgia",US,2020-07-23,2267,50,0,"Cherokee, Georgia",34.24393976,-84.47431861
"Cherokee, Iowa",US,2020-07-23,92,1,0,"Cherokee, Iowa",42.73538914,-95.62389402
"Cherokee, Kansas",US,2020-07-23,63,1,0,"Cherokee, Kansas",37.16928494,-94.8462897
"Cherokee, North Carolina",US,2020-07-23,155,2,0,"Cherokee, North Carolina",35.1349263,-84.05970864
"Cherokee, Oklahoma",US,2020-07-23,182,1,0,"Cherokee, Oklahoma",35.90692775,-94.99980896
"Cherokee, South Carolina",US,2020-07-23,379,14,0,"Cherokee, South Carolina",35.05122251,-81.61828622
"Cherokee, Texas",US,2020-07-23,583,2,0,"Cherokee, Texas",31.837258000000002,-95.16559897
"Cherry, Nebraska",US,2020-07-23,3,0,0,"Cherry, Nebraska",42.54502621,-101.1244332
"Chesapeake, Virginia",US,2020-07-23,1850,24,0,"Chesapeake, Virginia",36.67670048,-76.30545744
"Cheshire, New Hampshire",US,2020-07-23,80,2,0,"Cheshire, New Hampshire",42.92015988,-72.25311043
"Chester, Pennsylvania",US,2020-07-23,4459,342,0,"Chester, Pennsylvania",39.97291773,-75.74768357
"Chester, South Carolina",US,2020-07-23,397,6,0,"Chester, South Carolina",34.69249168,-81.1583216
"Chester, Tennessee",US,2020-07-23,126,0,0,"Chester, Tennessee",35.42527478,-88.6095842
"Chesterfield, South Carolina",US,2020-07-23,565,17,0,"Chesterfield, South Carolina",34.64137396,-80.15640140000002
"Chesterfield, Virginia",US,2020-07-23,3564,65,0,"Chesterfield, Virginia",37.37373208,-77.58680140000001
"Cheyenne, Colorado",US,2020-07-23,7,0,0,"Cheyenne, Colorado",38.82777431,-102.6032558
"Cheyenne, Kansas",US,2020-07-23,2,0,0,"Cheyenne, Kansas",39.78580976,-101.7318201
"Cheyenne, Nebraska",US,2020-07-23,21,0,0,"Cheyenne, Nebraska",41.21999357,-102.9941693
"Chickasaw, Iowa",US,2020-07-23,40,0,0,"Chickasaw, Iowa",43.06001295,-92.31773347
"Chickasaw, Mississippi",US,2020-07-23,350,19,0,"Chickasaw, Mississippi",33.91983202,-88.9481545
"Chicot, Arkansas",US,2020-07-23,266,3,0,"Chicot, Arkansas",33.26458973,-91.29539209
"Childress, Texas",US,2020-07-23,14,0,0,"Childress, Texas",34.529304100000004,-100.2077916
"Chilton, Alabama",US,2020-07-23,507,4,0,"Chilton, Alabama",32.85044126,-86.7173256
"Chippewa, Michigan",US,2020-07-23,25,0,0,"Chippewa, Michigan",46.29552653,-84.54353449
"Chippewa, Minnesota",US,2020-07-23,87,1,0,"Chippewa, Minnesota",45.02343421,-95.56403693
"Chippewa, Wisconsin",US,2020-07-23,172,0,0,"Chippewa, Wisconsin",45.06939744,-91.28068855
